Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
0,0,1,19.12442347,29,1,3,1,1,0,0,1.623004075
1,3,2,0.060417427,21,0,2,0,0,0,1,0.517793128
0,1,0,4.958648996,13,0,1,1,0,0,0,1.946100698
1,3,2,18.55582959,10,0,3,0,1,0,0,2.815003048
0,0,2,18.64267831,22,0,3,1,0,0,0,1.248182567
0,1,1,14.41172839,10,1,3,1,0,0,0,2.759014343
1,1,2,15.31526642,16,0,2,0,1,0,0,1.921294208
1,0,1,1.829659159,3,0,1,0,0,0,0,2.732290676
1,2,2,10.2775167,12,0,3,0,0,0,0,2.228608619
0,3,0,4.631659826,6,1,2,0,0,1,0,2.611688473
0,2,3,3.624360872,15,1,4,0,0,1,0,2.197776727
0,2,1,16.20606598,0,1,3,1,0,0,0,3.335506793
1,0,3,2.700762734,12,0,1,0,0,0,0,1.721597963
0,0,1,9.37303274,0,0,2,0,1,1,1,3.287973198
0,3,2,18.77156479,10,1,3,0,0,0,0,2.561964557
1,0,1,3.716641111,5,0,2,0,0,0,0,2.358571866
0,2,3,19.55986847,19,1,2,0,0,0,0,1.497673654
0,2,1,19.88575972,2,0,3,1,0,0,0,3.517237129
1,1,1,11.11234309,11,0,3,0,0,0,0,2.40408982
0,3,2,3.402854804,4,0,1,1,1,1,1,2.517228982
1,0,0,6.322097759,8,1,2,0,0,0,0,2.435244282
1,0,1,8.489856654,25,1,4,1,0,0,0,1.283227506
1,0,3,6.186484487,25,0,4,0,1,0,0,1.099434304
1,0,4,5.612711598,11,0,3,1,0,0,0,2.191196795
1,0,1,19.44459418,29,1,4,1,0,1,0,1.584478764
0,0,3,3.067296548,29,0,2,1,0,0,0,0.475730833
0,2,2,14.66655817,27,1,2,1,0,0,0,1.207268546
1,3,1,0.008205789,26,0,2,1,0,0,0,0.264924163
1,0,2,11.92365339,9,0,1,1,0,0,0,2.70665962
0,0,2,18.31886008,18,0,2,1,0,0,0,1.530427889
1,3,4,5.758681882,4,0,2,1,1,0,1,3.127452528
1,0,1,3.710519505,25,0,3,1,0,0,0,1.003614146
1,0,2,13.0335959,4,0,3,0,0,0,1,3.369218605
0,0,0,14.25202815,8,0,3,0,0,0,0,2.791386108
0,1,1,13.76061038,26,0,2,1,0,0,0,0.673525946
1,0,0,6.3863376,27,0,1,0,0,0,0,0.337554141
1,3,4,5.044048043,25,1,2,1,0,0,0,0.886889416
0,0,3,19.118376,26,0,3,0,1,1,0,1.506662773
0,1,2,18.46599017,19,0,1,0,1,1,0,1.705199389
1,0,2,9.146332198,16,0,2,1,0,0,1,1.972791414
1,0,1,16.92387732,9,0,2,0,1,0,0,2.626082829
0,1,1,9.046469553,20,1,3,0,0,0,0,1.671968653
0,2,1,8.487780361,0,0,3,0,0,0,0,3.093760925
0,2,1,3.135258952,21,1,3,0,1,0,1,1.64337376
1,1,2,8.52812113,27,0,2,1,1,0,0,0.339206699
0,3,2,10.74833877,15,0,2,0,0,1,1,1.926359068
1,2,0,0.450086549,25,0,1,1,0,0,0,0.449906208
0,2,0,8.882260104,25,1,1,0,0,0,0,0.709570839
0,0,1,15.62712437,14,1,1,1,0,0,1,1.748279682
0,0,2,13.60092113,22,0,1,0,1,0,0,0.972168258
0,0,3,12.70313978,16,1,1,0,0,0,1,1.934935784
1,1,2,18.19110857,25,0,1,0,0,1,0,0.690347884
1,0,3,0.360640197,19,1,1,0,0,0,0,0.730366159
0,0,2,11.14095172,24,0,3,0,0,0,1,0.682265165
1,2,1,15.74697697,12,0,4,1,1,0,0,3.023482483
0,2,1,10.82670765,0,0,3,0,1,1,0,3.729652301
0,3,3,6.477911052,24,1,0,0,0,0,0,0.841963225
0,0,2,2.725011302,7,1,2,0,0,0,0,2.584174279
0,1,1,17.75126144,4,1,3,1,0,0,0,3.372126043
1,0,2,9.415247848,5,1,1,0,0,0,0,3.060805402
0,0,2,17.56230394,22,0,3,0,0,0,0,1.168052
0,0,2,11.71704245,19,1,2,0,0,0,0,1.349256122
1,0,3,13.48384233,29,1,4,1,0,0,0,1.117964826
0,0,2,16.08522309,13,0,3,1,0,1,0,2.578667734
0,2,2,13.18311089,21,0,3,0,1,0,0,1.625551955
0,0,0,7.961096814,22,0,3,0,0,0,1,0.934016396
1,2,0,10.27266768,10,1,1,0,1,0,1,2.70263834
0,1,1,16.06091049,5,1,1,1,0,0,0,2.964009263
1,0,0,7.473005927,10,1,2,0,1,0,0,2.267458132
0,0,2,7.762429135,12,1,1,1,0,0,0,1.753623068
0,0,2,1.913802321,11,1,1,0,1,0,0,2.023234082
1,1,1,18.2916887,21,1,2,0,0,0,0,1.678012532
0,0,3,1.820726299,1,1,3,0,1,1,0,3.659836405
0,0,1,12.96418355,20,0,0,1,1,0,0,1.362744369
1,0,1,8.263889576,2,0,1,1,0,0,0,2.813805768
1,1,1,8.112387805,22,0,2,1,0,0,0,1.302711984
1,3,1,13.59103673,3,1,2,0,1,0,1,3.383911479
1,0,1,1.341874653,16,0,1,0,1,0,0,1.378751308
1,2,2,11.87411566,27,0,4,0,1,0,0,0.731486867
0,1,2,15.44063572,27,0,2,0,1,0,0,0.400569479
1,3,4,16.56425516,21,0,2,0,1,1,0,1.729073167
0,2,0,3.410607788,5,0,0,0,0,0,0,2.615653765
0,1,1,17.948381,6,0,2,0,0,1,1,2.986942737
0,1,0,13.12292184,14,0,3,0,0,0,0,2.126988971
1,2,2,17.63709602,10,0,1,1,0,1,0,2.70811104
1,0,0,9.705614342,23,0,2,0,0,0,0,0.815777369
0,0,3,10.8406669,2,0,0,1,0,0,0,2.524423895
1,0,2,18.38076554,29,0,4,0,0,0,0,0.908238604
1,2,2,17.99819087,5,0,0,1,0,0,0,3.055690207
1,2,2,8.963217467,25,0,3,0,0,0,1,0.837946898
1,0,1,5.488252633,1,0,2,0,0,0,0,2.833576111
0,1,1,7.863408691,28,1,2,1,0,0,0,0.785213568
0,0,1,7.755286571,13,0,3,0,0,0,1,1.885614785
1,0,2,5.7373375,8,0,1,1,1,0,0,2.701230508
0,3,1,5.371592087,17,0,2,1,0,0,0,1.521915901
1,0,1,17.22125873,18,0,2,0,1,0,0,1.879725987
1,0,4,1.397238414,11,0,0,1,0,1,0,2.037348017
0,1,0,13.55222364,12,0,3,1,0,0,0,2.520673675
0,2,3,3.456401029,25,0,0,0,0,0,0,0.136165908
0,0,2,6.890117868,11,0,3,1,0,0,0,1.974655245
1,1,1,1.230860683,11,0,2,1,0,1,0,2.194980372
0,1,1,5.399472737,17,1,1,0,0,1,0,1.717995924
1,0,1,15.36842142,8,0,3,0,1,0,0,2.510328721
0,0,2,17.70030649,16,1,2,0,1,1,0,2.434950557
0,1,2,4.430543038,20,0,2,1,1,0,0,1.355053462
1,0,2,9.270956785,15,0,2,1,1,0,1,1.545255105
1,3,3,9.406480959,16,0,1,1,0,0,1,1.619030513
1,2,2,17.47150612,20,1,3,0,0,0,0,2.020741652
1,3,1,15.25598106,23,0,2,0,0,0,1,0.983576997
1,0,1,10.26154437,7,0,1,1,0,0,1,2.062468267
1,3,3,13.41494401,10,0,3,0,1,0,0,2.644194209
1,0,1,16.94710108,23,0,0,1,1,0,0,1.347863829
1,0,0,0.190779081,1,1,1,1,1,0,0,3.055253982
0,0,2,8.057800621,7,0,2,0,1,0,0,2.513692715
1,0,2,18.14486335,11,0,3,0,0,0,0,2.340371914
1,1,3,14.80626062,20,0,4,0,0,0,0,1.582093266
0,0,2,10.85682749,0,0,3,1,0,1,0,3.565524163
1,0,0,10.59289054,22,0,2,1,1,0,0,1.60147255
0,1,3,6.955401952,12,0,3,1,1,0,0,2.637266429
0,0,1,10.41041067,21,0,2,0,0,0,1,0.905209948
1,1,1,13.10766399,20,1,1,0,0,0,0,1.576756471
0,0,2,8.367260769,16,0,4,1,0,1,0,1.785051808
1,2,0,14.28306293,13,1,1,0,0,0,0,1.880065093
0,2,2,17.22464455,13,0,2,1,1,0,0,2.555223105
0,0,1,3.093696964,15,0,3,0,0,0,0,1.574306088
0,0,2,9.030940456,16,0,3,0,0,1,0,1.813846622
1,0,1,8.160401826,5,1,0,0,0,0,0,2.584468263
1,2,2,13.74929608,25,0,0,0,1,0,1,0.529798609
0,0,3,4.997349305,27,0,2,1,0,0,0,0.714651286
0,0,1,12.8050183,6,0,2,0,0,0,1,2.737474166
1,0,1,17.54978483,25,1,2,1,0,0,0,1.270529562
1,0,1,8.362631996,25,0,2,0,0,0,0,0.750888043
0,0,1,18.220314,0,0,4,0,0,0,0,3.752639353
0,2,2,19.86327478,24,0,1,0,1,1,0,1.162257801
1,0,2,2.121840999,14,1,2,0,1,0,0,1.871465901
1,0,1,4.66106376,19,1,2,0,0,0,0,1.074937389
1,2,1,19.00759503,20,0,1,1,0,0,0,1.312772414
1,2,1,19.16655373,17,0,1,0,1,0,0,1.702881675
1,0,2,1.954145508,29,1,4,0,0,0,0,0.540375157
0,0,1,0.299970008,27,1,3,0,0,0,0,0.341822388
1,0,4,3.222000465,25,0,1,0,0,0,1,0.269720862
0,3,2,19.92025567,12,1,3,0,0,0,0,2.504167767
1,0,1,3.599992332,23,0,1,1,0,0,0,0.530358189
0,3,2,10.05095213,29,0,3,0,1,1,0,0.82010553
1,1,3,16.96835453,1,1,0,0,1,0,0,3.408489771
1,1,2,0.408032214,18,0,3,1,0,0,0,1.350329806
0,0,1,12.08977965,14,1,0,0,1,0,1,2.029736582
0,0,1,5.540508977,11,0,2,0,0,1,0,1.774531103
1,0,3,17.24669833,14,0,3,0,0,1,0,1.991909949
1,0,2,5.669222985,24,1,1,0,0,1,0,0.754035723
1,1,2,13.73511441,17,0,2,0,0,0,0,1.491382129
1,3,3,13.48439265,13,0,0,1,1,0,0,2.157391833
1,1,3,4.429870977,5,1,3,1,1,0,1,3.107348401
0,2,3,0.695983997,11,0,2,1,1,0,0,1.999571861
0,0,0,8.184991476,19,0,2,0,0,0,1,1.363340948
1,0,2,5.783863039,22,1,4,1,0,0,0,1.306868039
0,0,2,16.17955499,29,0,2,0,0,0,0,0.588555623
0,1,2,16.00728377,29,1,0,0,1,1,0,0.681956139
0,3,2,9.140479044,5,1,3,0,0,0,0,2.818581824
1,1,1,12.13024451,25,0,3,0,0,1,0,0.744692833
0,0,2,12.08519032,29,0,4,1,0,0,1,0.725192946
1,0,2,16.54316297,8,1,1,1,0,0,0,2.92682044
0,1,0,8.500048282,29,0,2,1,1,0,0,0.552257573
1,0,2,5.508933596,24,0,3,1,1,0,0,1.298729107
0,2,1,5.300698363,25,0,3,1,1,0,1,1.186737828
1,2,1,10.72384559,3,0,3,0,1,0,1,3.332788588
1,1,0,8.982964055,16,0,1,0,0,0,0,1.489067021
0,0,2,8.80241542,1,1,1,1,0,1,0,3.307378114
1,0,2,1.822746782,15,1,1,0,0,0,0,1.610940683
1,0,2,14.37207481,23,0,4,1,1,0,0,2.057378501
1,0,2,4.27473376,13,0,1,0,0,0,0,1.673711404
1,0,3,3.939072604,25,0,2,0,0,1,0,0.490630062
1,1,1,8.255166406,7,0,2,0,0,0,1,2.231656972
1,1,1,4.555566832,13,1,2,1,0,1,0,2.259451154
1,0,3,11.67716535,1,1,2,0,0,0,0,3.45446246
1,0,1,7.429266787,15,1,3,1,0,0,0,2.15861017
0,0,4,8.978234452,3,0,2,0,1,0,0,2.747908443
0,0,3,10.74338643,0,0,1,1,0,0,1,3.32390296
1,2,2,4.07071045,22,0,2,0,0,0,0,0.909763533
1,0,4,3.115032457,19,0,3,0,1,0,0,1.1678958
0,0,0,17.60843806,26,0,4,0,0,0,0,1.220417976
0,0,1,8.674474057,13,1,3,0,0,1,0,2.334525644
0,2,2,8.241872193,7,1,3,0,0,0,0,2.844732262
1,1,1,0.712243005,24,1,2,1,0,0,0,0.972247738
0,0,3,9.959526052,27,1,3,0,0,0,1,0.856397043
1,1,0,11.08339443,24,0,4,0,0,0,0,0.952675033
1,2,2,11.17681742,2,0,2,0,1,0,0,3.235302581
0,3,2,14.14062339,4,0,0,0,0,0,0,2.533432396
1,0,2,3.5496367,5,0,4,0,0,0,0,2.772388537
1,2,1,5.044462685,21,0,3,0,0,0,0,0.946767905
1,3,1,16.2146093,25,1,2,0,1,0,0,1.315464371
1,3,3,18.94341234,7,0,4,0,1,1,0,3.318208029
0,1,1,2.718654947,5,0,2,0,0,1,0,2.33110892
0,1,3,9.95299109,5,0,2,1,0,0,0,2.905973098
1,0,2,4.283525055,3,0,3,0,1,1,0,3.344575198
1,2,2,1.201463367,6,0,1,0,0,0,0,2.168178925
0,1,2,6.510066763,29,0,3,0,0,0,1,0.211194223
1,1,1,2.873752504,29,0,1,0,0,0,0,0
0,0,2,14.19866147,23,1,1,0,0,0,0,0.893986013
1,2,3,10.67450827,18,0,2,1,0,1,0,1.830793245
1,2,2,2.87668942,6,0,2,0,0,0,0,2.465117414
0,0,4,0.184831768,2,0,1,1,0,0,0,2.650522344
0,2,2,16.16314098,7,1,4,0,0,0,0,3.161961511
0,1,1,3.523888123,0,0,2,1,0,0,0,2.905702974
0,2,1,12.12433284,0,1,1,1,0,1,0,3.732684701
1,0,4,6.738438262,13,1,2,0,1,0,0,2.109686328
0,0,1,11.70971877,5,1,3,0,0,0,0,2.546634578
1,3,3,6.31307254,9,0,2,0,0,0,1,2.115603969
0,0,3,1.738791214,24,0,1,1,0,0,0,0.48378939
0,2,1,4.459000171,27,0,1,0,0,0,0,0
1,0,0,3.76117133,13,0,2,0,0,0,0,1.811155481
0,1,2,8.560387049,3,0,2,0,0,0,1,2.674162551
0,0,1,13.16567567,5,1,3,0,0,1,0,3.102745561
0,1,2,5.276121499,15,1,4,1,0,0,0,2.432896398
0,0,2,0.241398706,27,0,1,1,1,1,0,0.591872336
1,0,2,10.37874729,20,0,3,0,1,1,1,1.419798985
1,0,2,12.11518979,27,1,4,0,1,1,0,1.364982521
0,0,1,19.25740988,0,0,4,0,0,0,0,3.524855823
0,3,2,11.78941606,5,0,4,1,0,1,0,3.056218177
0,3,1,9.423451188,8,0,3,1,1,0,0,2.570682492
1,0,1,11.46803252,14,1,2,0,0,0,1,2.134832886
1,2,2,18.5580126,11,0,2,0,1,0,1,2.301932108
1,0,3,16.56756291,2,1,2,1,0,0,0,3.354368116
1,1,1,6.459574667,10,0,3,0,0,1,0,2.252575524
0,2,2,4.745087273,14,0,2,0,0,0,0,2.059778342
0,3,2,5.252672247,2,0,1,0,0,0,0,2.705024407
0,0,1,10.08842079,13,0,1,0,0,0,0,1.820843734
1,2,1,14.88098902,1,0,3,0,0,1,0,3.260950491
0,0,3,10.06438414,28,0,3,1,0,0,0,0.741527556
1,3,2,1.355927917,3,1,2,0,0,1,1,2.943750198
1,0,2,14.47161401,25,0,1,0,0,0,0,0.447482856
0,1,2,16.11940257,18,1,3,0,0,0,0,1.844059264
0,1,0,5.789957302,11,1,0,1,0,0,0,1.899197563
0,1,2,13.28251479,1,1,2,0,0,0,0,3.378845727
1,0,2,8.531838021,16,1,2,0,0,0,1,1.666640098
1,3,2,17.78238711,2,0,4,0,0,0,0,3.309453585
0,0,1,16.90451116,9,0,2,1,1,0,0,2.761823751
0,1,0,10.50863997,15,1,2,0,0,0,1,2.042537979
1,0,1,13.83011092,21,1,3,0,1,0,0,1.487476937
0,0,4,17.66699402,8,1,2,0,1,0,1,2.873972282
1,1,2,9.914340202,10,0,1,0,0,0,0,2.015949465
1,0,2,6.26501481,20,0,2,1,0,0,0,1.070296764
0,0,0,15.07332276,14,0,4,1,0,0,0,2.605399264
0,0,0,4.401325096,2,1,2,0,0,1,1,3.363389119
0,0,2,7.77062296,15,0,3,0,1,0,0,2.125090595
0,2,2,17.31454474,29,0,4,0,1,0,0,1.05066898
1,2,2,14.48844681,20,0,3,0,0,0,1,1.580050524
1,0,1,8.076220105,20,0,3,1,0,0,0,1.397062952
1,0,2,4.294890048,20,0,3,0,1,0,0,1.165787162
0,0,1,7.119367817,27,1,4,0,1,0,0,0.962072486
1,0,1,5.682082985,11,1,4,1,0,0,0,2.310235179
0,1,2,3.521785759,22,0,4,0,0,0,0,0.935779341
0,1,1,14.86665827,4,0,3,0,0,0,1,2.93800283
0,0,1,5.041397737,6,1,2,1,0,0,1,2.767151338
0,0,2,9.083349403,8,0,1,1,1,0,0,3.026983311
0,0,2,7.717188937,20,1,2,1,1,0,0,1.536419479
0,2,3,19.64154757,17,0,4,1,1,1,0,2.495379497
1,3,2,7.821844883,20,0,3,0,0,0,0,1.61557166
0,0,0,1.599649656,7,0,2,0,1,0,0,2.210371328
1,0,1,1.796515051,11,1,2,0,0,0,1,1.798015444
1,2,4,11.81507443,19,0,2,1,0,1,0,1.566288518
0,3,2,11.98727103,1,0,2,0,0,0,0,2.921386757
0,0,2,8.37517981,9,0,3,0,0,0,0,2.519724823
0,0,0,8.636873846,18,0,2,1,0,0,0,1.489207319
1,0,2,1.078651657,8,0,1,0,0,0,0,1.663637124
0,1,0,10.33093021,24,0,2,0,0,0,0,0.773784206
1,0,2,10.09478951,23,0,1,0,1,0,0,0.891624046
0,0,3,2.990986371,7,0,4,0,0,0,0,2.215087049
0,1,4,2.076787722,23,0,2,0,0,0,0,0.651515021
1,0,2,2.471449812,23,0,4,0,0,0,0,0.974017417
1,2,2,2.02056493,23,0,1,0,1,0,0,0.341393542
0,0,3,12.19416391,0,0,1,0,0,0,0,2.773483879
1,0,2,3.929653048,5,0,3,0,0,0,0,2.497877304
1,1,0,5.028603044,11,0,3,0,1,0,1,2.076443746
1,0,2,3.471442883,24,0,2,0,0,1,0,0.773427636
1,3,1,19.15670609,23,0,1,0,0,1,0,0.988153077
1,1,2,17.09234926,18,0,0,0,1,0,0,1.37757284
0,0,2,4.609896747,26,0,3,1,0,0,0,0.47659774
0,2,2,6.551325878,16,0,1,1,1,0,0,1.836242137
1,0,1,4.197856846,1,1,2,0,0,0,0,2.924032115
0,3,1,9.837519189,10,1,3,0,0,0,1,2.288768203
0,0,2,0.392210649,17,0,0,0,0,0,0,0.822107889
1,1,3,13.42736018,22,0,1,1,1,0,0,1.467549103
0,0,2,10.463163,27,1,0,1,0,0,0,0.654489821
1,0,1,17.97277857,21,1,4,0,0,1,0,1.826265078
1,2,3,3.287853687,10,0,2,1,0,1,0,2.167614892
0,2,3,16.08218492,17,0,4,1,0,0,0,1.812581086
1,0,1,15.83922029,7,0,1,0,1,0,0,3.010135528
1,0,0,2.543623784,14,0,3,0,1,0,0,2.136653209
1,2,2,7.971184483,8,0,1,0,0,1,0,2.296814521
1,3,3,3.403052823,14,0,2,0,0,0,0,1.499666675
1,0,4,5.094410009,6,1,3,0,0,0,0,2.527606694
0,0,3,5.264923497,19,0,3,1,0,0,0,1.378777262
0,0,2,11.12472788,12,0,3,0,1,0,0,2.461977068
1,2,2,8.228218635,12,0,3,0,0,0,1,2.142708088
1,0,0,18.95465608,0,0,1,1,0,1,0,3.478519715
0,0,1,2.527402839,19,0,2,0,0,0,0,1.135969891
1,2,2,19.4738427,3,0,2,0,0,0,0,3.315632433
0,0,2,4.612772804,23,0,3,0,0,1,0,0.94529904
1,0,2,15.45747873,3,0,1,0,1,1,0,3.36009771
1,0,2,6.779398523,3,1,4,0,0,0,0,3.583447605
1,0,1,2.861627908,12,0,2,1,0,0,1,2.268905392
1,0,2,17.1577837,1,0,3,0,0,1,1,3.394649867
1,1,0,6.177217985,27,0,1,0,1,0,0,0.423991948
1,0,2,13.17710808,25,0,2,0,0,0,0,0.835989766
1,1,2,11.3288737,22,0,3,1,0,0,0,1.286083735
0,2,2,9.435126188,14,0,2,1,0,0,0,2.131780854
0,2,4,9.916389453,3,0,4,1,0,0,0,3.30866402
0,0,1,14.64475828,26,0,3,0,1,0,0,0.958776298
1,0,2,1.755458282,5,1,2,1,0,0,0,2.539771016
1,0,1,13.36361324,2,0,3,1,0,0,0,3.012897487
1,0,2,17.91624203,6,0,3,1,0,1,0,3.167455277
1,0,3,1.15576394,5,0,3,0,0,0,1,1.904515902
1,1,2,2.813066785,2,1,1,0,0,0,0,3.033291954
1,0,3,14.33263873,3,0,2,0,1,1,0,3.457711726
1,0,1,8.745632965,9,0,3,0,0,0,0,2.450335443
0,0,3,8.070972416,29,1,3,1,1,0,0,1.164702428
1,1,0,2.739332691,20,0,2,0,0,0,0,0.827082916
0,0,3,10.13540081,8,0,1,0,1,0,0,2.398314479
0,1,1,2.530906224,29,0,2,0,0,0,0,0
1,0,1,9.532409126,5,1,0,0,0,0,0,2.757797931
1,2,2,15.27230598,28,1,3,0,0,0,0,0.347836976
0,2,3,5.165287158,19,1,3,0,0,0,0,1.676727437
0,0,0,9.615723364,26,1,2,1,0,0,0,0.574278
1,0,1,19.84031939,10,1,3,0,1,1,1,3.10399438
1,0,3,13.73300847,6,0,2,1,1,0,0,2.802073834
0,0,1,16.82713543,17,1,3,0,0,1,0,2.127589297
1,1,1,8.296952131,3,0,1,1,0,0,0,2.688349836
1,2,2,15.35721846,4,0,2,0,0,0,0,2.78376521
1,1,1,0.810183459,3,0,3,0,1,1,0,3.133768039
0,2,3,2.458223651,3,0,1,0,0,1,0,2.618699895
0,0,2,4.061411858,26,1,2,0,0,0,0,0.771677492
0,0,2,8.039038492,12,0,2,0,1,1,0,2.274842047
1,2,4,16.91489757,15,0,1,1,0,0,0,1.539619406
1,0,2,6.925321016,24,0,1,0,1,0,1,1.128068364
0,1,0,13.09242387,13,1,1,0,0,0,0,1.595627367
0,0,1,14.1862859,10,0,4,1,1,1,0,3.138498873
0,0,2,11.72364708,28,0,3,0,0,1,1,0.798886573
1,3,1,7.144839363,1,0,2,0,0,0,0,2.972883441
0,0,3,11.54106683,21,0,3,1,1,0,1,1.556218796
0,3,2,6.845311856,13,0,0,0,0,1,0,1.852671741
1,3,1,1.677474771,23,0,2,1,0,0,0,0.974968345
1,2,2,19.85607956,23,1,1,1,0,0,0,1.391431871
1,1,2,2.543649073,26,0,1,1,0,0,0,0.236497222
0,1,3,1.446967677,6,0,3,1,1,0,0,2.629933234
1,2,3,17.57061498,25,0,1,0,0,0,1,0.529603259
1,0,2,6.036693218,10,0,3,0,1,0,1,2.319119147
0,0,2,13.00593948,3,0,2,1,0,0,0,2.759021765
1,1,2,6.580114593,6,0,0,0,0,0,0,2.096065652
0,0,2,7.829085416,28,0,3,0,1,0,0,0.745518983
0,0,1,5.24225944,15,1,2,1,0,0,0,1.794667106
1,0,1,6.860880116,25,0,2,0,1,0,0,0.701263713
1,1,2,8.214008012,5,0,1,0,0,0,0,2.457901407
1,2,1,14.40832138,26,0,0,0,0,0,0,0.42913728
1,0,0,10.23072388,5,0,4,0,0,1,0,3.016897868
1,3,2,18.87130434,1,0,2,0,0,0,0,3.618272712
1,1,0,0.837607877,23,0,0,1,0,0,0,0.425813761
0,2,2,10.06136645,7,1,3,1,0,0,0,2.735960967
0,1,2,11.68449578,29,0,1,1,0,0,1,0.223430509
1,2,4,18.40393972,26,0,1,0,0,1,0,1.011746757
0,0,2,0.983170472,6,1,1,0,0,0,0,2.573440474
1,2,0,11.4699917,26,0,2,0,0,0,1,0.200145527
0,0,2,17.07259857,24,1,0,0,0,0,0,0.802647806
0,2,3,4.838554562,23,0,2,0,0,0,1,0.539645751
0,3,4,17.52584697,13,0,3,0,0,1,0,2.481595434
1,0,2,0.380868185,8,0,1,0,0,0,1,1.633811562
0,0,1,14.64909258,14,1,2,0,0,0,0,2.401469995
1,2,3,18.66226442,24,1,2,1,0,1,0,1.265891445
0,0,1,13.14395323,21,0,2,0,1,0,0,1.266286344
0,2,2,8.78058488,17,0,4,1,0,0,0,1.62246463
0,0,2,0.897620329,11,0,2,0,0,0,0,1.858296307
0,0,0,18.40227627,22,0,0,0,1,0,0,0.640439809
0,3,1,9.405924454,18,0,2,0,0,1,0,1.39789719
1,1,1,0.579934887,12,0,1,0,0,0,0,1.429180582
1,2,2,13.79642143,6,0,3,0,1,1,0,2.934692102
0,0,3,9.636745072,24,0,0,0,0,0,0,0.632826221
0,1,1,2.486906349,9,0,1,1,1,0,1,2.565347318
0,1,3,4.285436186,29,1,2,0,1,0,0,0.397989397
0,1,0,1.289813609,9,1,1,0,0,0,0,2.064564303
1,1,2,11.48587079,1,0,2,0,1,0,0,3.121119482
0,1,0,12.44058959,13,1,1,0,1,0,0,1.920609663
1,0,3,10.11484597,12,0,4,1,0,1,0,2.329909645
0,0,2,16.34204266,21,1,1,0,1,0,0,1.272010108
1,2,2,17.22017643,28,0,4,0,0,0,0,1.066424623
0,0,3,12.31248793,5,0,2,0,0,1,0,2.905384066
0,1,2,0.255129594,8,1,3,1,0,1,1,2.567031803
1,0,4,13.90459311,12,0,1,0,0,0,1,1.694384385
0,1,2,8.359984338,8,1,3,1,0,1,0,2.801388939
0,2,3,11.31114966,12,1,2,0,0,0,1,1.813628891
0,0,2,12.98161204,4,1,2,1,0,0,0,3.343278194
1,0,1,7.004732287,13,0,3,1,0,1,0,2.184691612
0,0,2,18.3419701,4,0,2,1,0,0,0,3.492211997
0,1,1,2.679497335,8,0,2,0,0,1,0,1.813679554
1,2,2,13.43023615,7,1,0,0,0,1,1,2.772549372
1,0,2,0.087191599,6,0,1,0,1,0,0,2.440006097
1,2,2,18.49302211,7,0,2,0,0,0,0,2.868464156
0,0,0,2.250082665,21,0,0,0,0,0,0,0.516631514
0,0,1,1.897684603,2,0,1,1,0,0,0,2.89147847
0,3,2,6.660152661,22,0,1,0,0,0,0,0.710956982
1,0,4,7.471325721,23,0,1,0,0,0,0,0.424432895
0,0,1,4.286001446,14,1,2,1,1,1,0,2.248337588
0,0,2,11.70243322,7,0,2,0,1,1,0,2.715490936
1,0,2,8.858281961,0,1,4,1,0,0,0,4
1,0,2,0.683511781,6,0,2,1,0,0,0,2.676389709
1,0,1,6.393041245,18,0,4,1,0,0,0,1.854700442
1,1,2,16.20865827,1,0,3,1,0,0,0,3.548520551
1,0,1,13.7940307,13,0,4,0,0,1,1,1.952333649
0,1,4,14.49741707,17,0,3,0,0,0,0,1.849643388
1,0,1,13.96233848,29,1,3,0,0,0,0,0.875201088
0,0,1,6.219460428,14,0,2,0,0,1,0,1.79355573
0,1,0,1.993278442,13,0,1,0,1,1,0,1.855666912
1,3,1,5.449343681,23,0,1,1,0,0,0,0.551139653
1,0,2,16.635706,24,1,4,0,1,0,0,1.580398636
1,2,1,19.60941596,18,0,4,0,0,1,1,1.874157778
0,1,0,9.876940295,29,0,3,1,0,0,1,0.5152394
1,1,2,0.194007098,18,0,3,0,0,0,0,1.331229486
1,1,0,2.800896243,21,1,4,0,1,0,1,1.621772736
1,0,0,6.441611506,26,0,2,0,1,0,1,0.384375396
1,0,3,11.57170697,25,0,3,1,0,0,0,1.36356155
1,1,2,1.501872916,16,0,2,1,0,0,0,1.479668777
0,0,3,18.86714597,21,1,2,1,0,0,0,1.581203876
0,3,3,7.301673466,27,0,0,0,0,0,0,0
0,0,2,18.25168436,18,1,2,1,0,0,0,1.886578593
1,0,0,15.61043606,26,0,3,0,0,0,0,0.863545352
1,2,2,15.10874545,15,0,2,0,0,0,0,1.488705295
1,0,3,12.1343916,19,0,3,0,0,0,1,1.472900493
0,1,2,12.53567634,24,1,2,0,0,1,0,1.344085718
1,1,2,12.7600647,18,0,1,0,0,0,0,1.364736911
1,3,1,12.57442774,0,1,3,1,0,0,0,3.830205375
1,2,3,11.07456463,18,0,3,0,0,0,0,1.597365745
0,1,2,19.72828037,6,1,1,0,1,1,0,3.320316974
1,1,4,14.64581135,28,0,2,0,0,0,0,0.648705395
0,3,1,15.53892777,22,0,2,0,0,0,0,1.01826465
1,0,1,17.4492563,10,0,4,0,0,0,1,2.4407699
0,0,1,4.312795255,4,0,3,1,1,0,0,3.152519371
0,0,2,1.676083182,29,0,1,1,0,0,0,0.217042011
